event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
TTQ375,"18 August 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,"Maloney Gardens",10.6185,-61.3201,1,"Trinidad and Tobago Guardian",National,"On 18 August 2020, in Maloney Gardens, Tunapuna/Piarco, a gunman shot four people on the street in what police suspect was a reprisal for another killing in the area. 2 fatalities.",2,,1632782397,4927
TTQ374,"14 August 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)","Unidentified Communal Group (Trinidad and Tobago)",7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,"Maloney Gardens",10.6185,-61.3201,1,"Newsday Trinidad and Tobago",National,"On 14 August 2020, in Maloney Gardens, Tunapuna/Piarco, a community leader in the neighbourhood was shot and killed in a gang-related shooting. 1 fatality.",1,,1632782396,4927
TTQ373,"13 August 2020",2020,1,"Strategic developments","Strategic developments","Looting/property destruction","Police Forces of Trinidad and Tobago (2015-)",,1,"Unidentified Gang (Trinidad and Tobago)",,3,13,,780,Caribbean,"Trinidad and Tobago","Princes Town",,,Moruga,10.0878,-61.2807,2,"Loop News Trinidad and Tobago",National,"On 13 August 2020, outside Moruga, Princes Town, police found and destroyed an estimated 12000 marihuana trees, 2000 seedlings and 10kg of cured marihuana. The drugs had an estimated street value of $12 million.",0,,1599509949,
TTQ372,"12 August 2020",2020,1,"Strategic developments","Strategic developments","Looting/property destruction","Police Forces of Trinidad and Tobago (2015-)",,1,"Unidentified Gang (Trinidad and Tobago)",,3,13,,780,Caribbean,"Trinidad and Tobago",Chaguanas,,,Charlieville,10.5623,-61.4138,1,"Loop News Trinidad and Tobago",National,"On 12 August 2020, in Charlieville, Chaguanas, police intercepted a shipment of marihuana of 947kg, with a street value of nearly $95 million. 8 people were arrested. Police called the seizure a disruption of a major transnational drugs smuggling network that extends to the US, Jamaica and the UK.",0,,1599509949,
TTQ370,"11 August 2020",2020,1,"Political violence","Violence against civilians","Sexual violence","Unidentified Armed Group (Trinidad and Tobago)","Police Forces of Trinidad and Tobago (2015-)",3,"Civilians (Venezuela)","Women (Venezuela); Labor Group (Venezuela)",7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Siparia,,,Siparia,10.1453,-61.5074,1,"Loop News Trinidad and Tobago",National,"On 11 August 2020, in Siparia, a Venezuelan women was abducted by a group of men and sexually abused when she was selling food in the street. Afterwards she was stabbed and left in the bushes. One of the men involved is a police security officer. Venezuelan women have been the frequent victims of assault, viewed as vulnerable due to their status of refugee.",0,,1599509949,10212
TTQ371,"11 August 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago); UNC: United National Congress",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Tunapuna,10.6525,-61.3888,1,"Newsday Trinidad and Tobago",National,"On 11 August 2020, in Tunapuna, Tunapuna/Piarco, about 80 people who worked on the campaign of a UNC candidate gathered outside of his office in protest to demand payment for their services, which they had not received.",0,"crowd size=about 80",1632782396,4741
TTQ369,"10 August 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Wallerfield,10.6232,-61.2386,1,"Trinidad and Tobago Guardian",National,"On 10 August 2020, in Wallerfield, Tunapuna/Piarco, several men in a car pulled over next to another car and opened fire in a drive-by shooting. The victim tried to get away but crashed, after which the gunmen got out of their car and killed him. 1 fatality.",1,,1632782397,5560
TTQ368,"09 August 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)","UNC: United National Congress",7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Princes Town",,,Moruga,10.0878,-61.2807,1,"Newsday Trinidad and Tobago",National,"On 9 August 2020, in Moruga, Princes Town, a man who was campaigning for the UNC political party was stabbed by a man shortly after the rally ended. The stabbing took place a day before the general election. No fatalities.",0,,1599509949,1641
TTQ367,"08 August 2020",2020,1,"Strategic developments","Strategic developments","Looting/property destruction","Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)","Government of Trinidad and Tobago (2015-)",7,37,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Loop News Trinidad and Tobago",National,"On 8 August 2020, in Port of Spain, a man set fire to the building of the Ministry of Health. The arson was allegedly committed by individuals believing that coronavirus is a conspiracy, as indicated in graffiti sprayed on the building.",0,,1599509949,
TTQ366,"01 August 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)","PNM: People's National Movement",3,"Civilians (Trinidad and Tobago)","UNC: United National Congress",7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Penal-Debe,,,Debe,10.2085,-61.4527,1,"Newsday Trinidad and Tobago",National,"On 1 August 2020, in Debe, Penal-Debe, men who supported the UNC political party were beaten by supporters of the PNM. They say that the attackers started shouting at them when they got stuck in traffic. One member of the group of PNM supporters got out of his vehicle and beat a UNC supporter with a baton. No fatalities.",0,,1599509949,4411
TTQ365,"01 August 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Mayaro Rio Claro",,,Biche,10.4317,-61.139,1,"Loop News Trinidad and Tobago",National,"On 1 August 2020, in Biche, Mayaro/Rio Claro, gunmen opened fire on a group of people in a drive-by shooting. 1 fatality.",1,,1652136815,2229
TTQ364,"30 July 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Farmers (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Loop News Trinidad and Tobago",National,"On 30 July 2020, in Port of Spain, about 15 rice farmers gathered outside of the Ministry of Agriculture, Land and Fisheries to demand that the ministry pay them the money that they owed.",0,"crowd size=about 15",1596487272,4571
TTQ362,"29 July 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)","PNM: People's National Movement",7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,Barataria,10.6499,-61.4623,1,"Trinidad and Tobago Guardian",National,"On 29 July 2020, in Barataria, San Juan-Laventille, the house of a PNM candidate was shot at and posters of this political party were destroyed (the face of the candidate was removed), right after a campaign event held in the neighbourhood. Elections are due to take place on 10 August 2020. No fatalities.",0,,1596487273,18023
TTQ363,"29 July 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Trinidad and Tobago Guardian",National,"On 29 July 2020, in Port of Spain, 10 employees of the NLCB (National Lotteries Control Board) protested outside of their office to demand that the government take immediate action against illegal lottery operations following an investigative report published by Trinidad and Tobago Guardian on illegal lotteries.",0,"crowd size=10",1596487273,4571
TTQ361,"28 July 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Mayaro Rio Claro",,,"Rio Claro",10.3057,-61.1747,1,"Newsday Trinidad and Tobago",National,"On 28 July 2020, in Rio Claro, Mayaro/Rio Claro, two armed men beat a teenager, accusing him of stealing drugs. The men then took the teenager to a marihuana plantation and demanded money for the alleged theft. He was then released. 0 fatalities.",0,,1652136815,7481
TTQ360,"25 July 2020",2020,1,"Strategic developments","Strategic developments",Arrests,"Police Forces of Trinidad and Tobago (2015-)",,1,"Civilians (Venezuela)","Civilians (Trinidad and Tobago); Refugees/IDPs (Venezuela)",7,17,,780,Caribbean,"Trinidad and Tobago","Diego Martin",,,Chacachacare,10.6931,-61.7508,2,"Loop News Trinidad and Tobago",National,"On 25 July 2020, near Chacachacare island, Diego Martin, the Trinidad and Tobago Coast Guard encountered a vessel with 32 Venezuelans and one Trinidadian who attempted to enter Trinidad and Tobago illegally. After a chase they were arrested.",0,,1596487272,
TTQ359,"17 July 2020",2020,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Trinidad and Tobago)",,3,"Police Forces of Trinidad and Tobago (2015-)",,1,13,,780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Tunapuna,10.6525,-61.3888,1,"Loop News Trinidad and Tobago",National,"On 17 July 2020, in Tunapuna city, a car pursuit started when police forces followed a car with 3 passengers that had fire arms. The pursuit happened in Bharath street, after which the car crashed. The passengers then started to shoot at the police officers. In the shootout 1 of the passengers was injured. The 3 were arrested.",0,,1632782396,6450
TTQ358,"15 July 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Fishers (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago",Couva-Tabaquite-Talparo,,,"Orange Valley",10.4618,-61.4748,1,"Trinidad and Tobago Guardian",National,"On 15 July 2020, in Orange Valley, Couva-Tabaquite-Talparo, a group of Fishers staged a demonstration outside the Orange Valley Fish Market demanding the return of the UNC candidate for Couva North and not to replace him with another candidate selected to run for the position by the political party.",0,"crowd size=no report",1595281066,341
TTQ357,"13 July 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)","Farmers (Trinidad and Tobago)",7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Wallerfield,10.6232,-61.2386,1,"Loop News Trinidad and Tobago",National,"On 13 July 2020, in Wallerfield, a farmer was killed. He went to check his avocado field and never came home. The same day, he was killed and his body was found with his hands tied and a shirt tied around his neck.",1,,1632782396,5560
TTQ356,"12 July 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)",,6,,,0,60,,780,Caribbean,"Trinidad and Tobago",Couva-Tabaquite-Talparo,,,Carapichaima,10.4798,-61.4492,1,"Trinidad and Tobago Guardian",National,"On 12 July 2020, in Carapichaima, Couva-Tabaquite-Talparo, a group residents of Bank Village and supporters of the current UNC Couva North MP staged a demonstration in the sector demanding the United National Congress Party to choose the MP as candidate to run in the upcoming elections and not to replace him with another candidate.",0,"crowd size=no report",1595281066,1211
TTQ355,"10 July 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Newsday Trinidad and Tobago",National,"On 10 July 2020, in Port of Spain, employees of a waste management company staged a protest outside of the company's headquarters. The workers hoped to negotiate better wages but their union representative was denied access at the door.",0,"crowd size=no report",1594677899,4571
TTQ354,"10 July 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)",,6,,,0,60,,780,Caribbean,"Trinidad and Tobago",Couva-Tabaquite-Talparo,,,"Orange Valley",10.4618,-61.4748,1,"Newsday Trinidad and Tobago",National,"On 10 July 2020, in Orange Valley, Couva-Tabaquite-Talparo, a small group of residents staged a protest to ask the UNC political party to reconsider her decision to reject outgoing MP as the party's candidate for that region.",0,"crowd size=a small group",1594677899,341
TTQ353,"09 July 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Loop News Trinidad and Tobago",National,"On 9 July 2020, in Port of Spain, a group of bar owners protested near the office of the Prime Minister against reduced operating hours that are in place due to coronavirus.",0,"crowd size=no report",1594677899,4571
TTQ351,"08 July 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Newsday Trinidad and Tobago",National,"On 8 July 2020, in Port of Spain, dock workers of the SWWTU union protested for increased wages, which they said they were promised in 2014 but never received.",0,"crowd size=no report",1594677899,4571
TTQ352,"08 July 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Tacarigua,10.6437,-61.3612,1,"Loop News Trinidad and Tobago",National,"On 8 July 2020, in Tacarigua, Tunapuna/Piarco, a man and a teenager were shot in what appears to have been a drug-deal gone wrong. No fatalities.",0,,1632782396,6421
TTQ350,"07 July 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Arouca,10.6288,-61.3349,1,"Loop News Trinidad and Tobago",National,"On 7 July 2020, in Arouca, Tunapuna/Piarco, gunmen in a car opened fire on a group of people who were gathered outside of the house of a popular music artist who was killed two days before. In this drive-by shooting four to five people were injured. No fatalities reported.",0,,1632782396,11947
TTQ349,"05 July 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Arouca,10.6288,-61.3349,1,"Loop News Trinidad and Tobago",National,"On 5 July 2020, in Arouca, Tunapuna/Piarco, a famous music artist was shot dead in his own home by two intruders. The shooting was reported to be gang-related. 1 fatality.",1,,1632782396,16659
TTQ348,"03 July 2020",2020,1,"Strategic developments","Strategic developments",Arrests,"Police Forces of Trinidad and Tobago (2015-)",,1,"Unidentified Gang (Trinidad and Tobago)",,3,13,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Newsday Trinidad and Tobago",National,"On 3 July 2020, in Belmont, Port of Spain, police arrested 62 gang members during a raid in a bar. A meeting between two rival gangs was allegedly taking place in the bar.",0,,1607470000,
TTQ347,"02 July 2020",2020,1,"Strategic developments","Strategic developments","Looting/property destruction","Police Forces of Trinidad and Tobago (2015-)",,1,"Unidentified Gang (Trinidad and Tobago)",,3,13,,780,Caribbean,"Trinidad and Tobago",Tobago,,,Roxborough,11.2495,-60.5762,2,"Loop News Trinidad and Tobago",National,"On 2 July 2020, near Roxborough, Tobago, police seized and destroyed 650 marihuana trees with an estimated value of $650,000.",0,,1594076793,
TTQ346,"01 July 2020",2020,1,Demonstrations,Protests,"Protest with intervention","Protesters (Trinidad and Tobago)",,6,"Police Forces of Trinidad and Tobago (2015-)",,1,16,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Loop News Trinidad and Tobago",National,"On 1 July 2020, in Port of Spain, police attempted to disperse protesters with tear gas. This is the third day in a row that people took to the streets to protest against police violence after the police killed three men in Morvant.",0,"crowd size=no report",1594076793,4571
TTQ337,"30 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago",Arima,,,Arima,10.6374,-61.2823,1,"Loop News Trinidad and Tobago",National,"On 30 June 2020, in Arima, rioters placed burning debris on the highway. The rioters were demonstrating against police violence after the killing of three men by police.",0,"crowd size=no report",1594076793,15511
TTQ344,"30 June 2020",2020,1,"Strategic developments","Strategic developments",Arrests,"Police Forces of Trinidad and Tobago (2015-)",,1,"Civilians (Trinidad and Tobago)","NNV: New National Vision",7,17,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Loop News Trinidad and Tobago",National,"On 30 June 2020, in Port of Spain, 72 people were arrested, including the leader of the New National Vision political party, for their participation in the riots in Port of Spain over police violence.",0,,1594076793,
TTQ345,"30 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago","San Fernando",,,"San Fernando",10.2797,-61.4684,1,"Loop News Trinidad and Tobago",National,"On 30 June 2020, San Fernado, rioters placed burning debris on the highway. The rioters were demonstrating against police violence after the killing of three men by police.",0,"crowd size=no report",1594076793,6132
TTQ338,"30 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago","Diego Martin",,,"Diego Martin",10.7208,-61.5662,1,"Loop News Trinidad and Tobago",National,"On 30 June 2020, in Diego Martin, rioters placed burning debris on the highway. The rioters were demonstrating against police violence after the killing of three men by police.",0,"crowd size=no report",1594076793,17381
TTQ340,"30 June 2020",2020,1,"Strategic developments","Strategic developments","Looting/property destruction","Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)","Police Forces of Trinidad and Tobago (2015-)",7,37,,780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,Laventille,10.6487,-61.4897,1,"Trinidad and Tobago Guardian",National,"On 30 June 2020, in Laventille, San Juan-Laventille, a police officers personal car was firebombed by unknown perpetrators after she returned home. She said she believed it was related to on-going protests and riots in Trinidad and Tobago. No fatalities.",0,,1603755491,
TTQ343,"30 June 2020",2020,1,"Political violence","Violence against civilians",Attack,"Rasta City Gang",,3,"Civilians (Trinidad and Tobago)","Muslim Group (Trinidad and Tobago)",7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,Morvant,10.6577,-61.4759,1,"Newsday Trinidad and Tobago",National,"On 30 June 2020, in Morvant, Port of Spain, a Muslim man was killed a few days after he was beaten up by a group of man. It is reported that the man has had some run ins because of his religion before, due to the tensions between Rasta City and Muslims Gang in his area. 1 fatality.",1,,1607386700,18884
TTQ341,"30 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,"Maloney Gardens",10.6185,-61.3201,1,"Loop News Trinidad and Tobago",National,"On 30 June 2020, in Maloney Gardens, Tunapuna/Piarco, rioters placed burning debris on the highway. The rioters were demonstrating against police violence after the killing of three men by police.",0,"crowd size=no report",1632782396,5857
TTQ342,"30 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Maracas,10.7106,-61.4197,1,"Loop News Trinidad and Tobago",National,"On 30 June 2020, in Maracas, Tunapuna/Piarco, rioters placed burning debris on the highway. The rioters were demonstrating against police violence after the killing of three men by police.",0,"crowd size=no report",1632782396,999
TTQ339,"30 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)","Civilians (Trinidad and Tobago); Women (Trinidad and Tobago)",5,"Police Forces of Trinidad and Tobago (2015-)",,1,15,,780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,Laventille,10.6487,-61.4897,1,"Loop News Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 30 June 2020, in Laventille, San Juan-Laventille, rioters blocked the highway with vehicles and burning debris to demonstrate over the killing of three men by the police days earlier (coded separately). Police opened fire, killing a civilian woman who was recording the event at the Beetham Gardens neighborhood. According to police, two more people were reported shot during the demonstration (unspecified). 1 fatality.",1,"crowd size=no report",1657033942,9549
TTQ333,"29 June 2020",2020,1,"Strategic developments","Strategic developments","Looting/property destruction","Police Forces of Trinidad and Tobago (2015-)",,1,"Unidentified Gang (Trinidad and Tobago)",,3,13,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Loop News Trinidad and Tobago",National,"On 29 June 2020, in Port of Spain, police found and destroyed 3000 marihuana plants and 1000 seedlings in the Beetham Gardens area.",0,,1594076793,
TTQ327,"29 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago","Diego Martin",,,Cocorite,10.6811,-61.5488,1,"Trinidad and Tobago Guardian",National,"On 29 June 2020, in Cocorite, Diego Martin, residents demonstrated following the killing of three men by the police the Sunday before. They say that the killings were extrajudicial. The rioters blocked streets with debris and set fires.",0,"crowd size=no report",1594076793,9185
TTQ332,"29 June 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Penal-Debe,,,Penal,10.1684,-61.4526,1,"Trinidad and Tobago Guardian",National,"On 29 June 2020, in Penal, Penal-Debe, a market vendor was shot and killed by a masked gunman. The man came out of the passenger side of a car, killed the man, and then got back in while his driver sped off. 1 fatality.",1,,1594076793,24777
TTQ336,"29 June 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)","Government of Trinidad and Tobago (2015-); Lawyers (Trinidad and Tobago)",7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Trinidad and Tobago Guardian",National,"On 29 June 2020, in Port of Spain, the building of the Ministry of Legal Affairs and the office of the Attorney General was shot at by unknown men. Full staff was present in the building at the time of the attack, but nobody was injured.",0,,1594076793,10060
TTQ329,"29 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago",Arima,,,Malabar,10.6253,-61.2814,1,"Trinidad and Tobago Guardian",National,"On 29 June 2020, in Malabar, Arima, residents demonstrated following the killing of three men by the police the Sunday before. They say that the killings were extrajudicial. The rioters blocked streets with debris and set fires.",0,"crowd size=no report",1594076793,12808
TTQ326,"29 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago","Diego Martin",,,Carenage,10.6887,-61.593,1,"Trinidad and Tobago Guardian",National,"On 29 June 2020, in Carenage, Diego Martin, residents demonstrated following the killing of three men by the police the Sunday before. They say that the killings were extrajudicial. The rioters blocked streets with debris and set fires.",0,"crowd size=no report",1594076793,6293
TTQ335,"29 June 2020",2020,1,"Strategic developments","Strategic developments",Agreement,"Rasta City Gang",,3,"The Muslims Gang",,3,33,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Trinidad and Tobago Guardian",National,"On 29 June 2020, in Port of Spain, a temporary truce was agreed upon between warring gangs in the eastern part of the capital to allow demonstrators to protest on their turfs. Members of the Muslims Gang and the Rasta City Gang met on 4 July for peace talks. The Chief of Police of the country believes that the gangs are the ones who plotted and instigated the riots in the first place.",0,,1594677887,
TTQ328,"29 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,Laventille,10.6487,-61.4897,1,"Trinidad and Tobago Guardian",National,"On 29 June 2020, in Laventille, San Juan-Laventille, residents demonstrated over the killing three men by the police on the Sunday before. They say that the killings were extrajudicial. The rioters blocked streets with debris and set fires.",0,"crowd size=no report",1603755491,9549
TTQ325,"29 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Trinidad and Tobago Guardian",National,"On 29 June 2020, in Belmont, Port of Spain, residents demonstrated following the killing of three men by the police on the Sunday before. They say that the killings were extrajudicial. The rioters blocked streets with debris and set fires.",0,"crowd size=no report",1607470001,10060
TTQ330,"29 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Mausica,10.6091,-61.3117,1,"Trinidad and Tobago Guardian",National,"On 29 June 2020, in Mausica, Tunapuna/Piarco, residents demonstrated following the killing of three men by the police the Sunday before. They say that the killings were extrajudicial. The rioters blocked streets with debris and set fires.",0,"crowd size=no report",1632782397,6009
TTQ331,"29 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,Morvant,10.6577,-61.4759,1,"Newsday Trinidad and Tobago; Loop News Trinidad and Tobago",National,"On 29 June 2020, in Morvant, Port of Spain, for the third consecutive day, residents demonstrated over the killing of three men by the police on the Sunday before (coded separately). Participants claimed that the killings were extrajudicial. The rioters blocked streets with debris and set fires.",0,"crowd size=no report",1657033942,19817
TTQ334,"29 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,"Police Forces of Trinidad and Tobago (2015-)",,1,15,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Loop News Trinidad and Tobago; Newsday Trinidad and Tobago",National,"On 29 June 2020, in Port of Spain, Port of Spain, demonstrations broke out in the capital city over police shooting and killing of three citizens (coded separately). In various locations, the police engaged with gunfire with demonstrators who set up fiery barricades. A pregnant woman was hit by a bullet fired by the police and died. Three more people were injured by bullets. 1 fatality.",1,"crowd size=no report",1657553928,10060
TTQ324,"28 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Taxi/Bus Drivers (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Trinidad and Tobago Guardian",National,"On 28 June 2020, in Port of Spain, over 20 taxi drivers protested because they wanted to receive the Priority Bus Route passes that they applied for a long time ago.",0,"crowd size=over 20",1594076793,4571
TTQ323,"28 June 2020",2020,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,Morvant,10.6577,-61.4759,1,"Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 28 June 2020, in Morvant, Port of Spain, for the second consecutive day, demonstrators gathered following the killing of three men by the police (coded separately). Participants claimed that the killings were extrajudicial. The rioters blocked streets with debris set on fire.",0,"crowd size=no report",1657033942,19817
